==12574== NVPROF is profiling process 12574, command: ./convolutionFFT2D
==12574== Profiling application: ./convolutionFFT2D
==12574== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,ms,,,,,,,,KB,B,MB,GB/s,,,,
0.852181,0.001056,,,,,,,,,,0.000160,0.148165,"GeForce GTX 950 (0)","1","7","[CUDA memcpy HtoD]"
0.852323,2.628450,,,,,,,,,,15.258789,5.669182,"GeForce GTX 950 (0)","1","7","[CUDA memcpy HtoD]"
0.854955,0.175545,,,,,,,,,,16.000000,89.008516,"GeForce GTX 950 (0)","1","7","[CUDA memset]"
0.855132,0.174266,,,,,,,,,,16.000000,89.661781,"GeForce GTX 950 (0)","1","7","[CUDA memset]"
0.855313,0.002432,1,1,1,32,8,1,8,0.000000,0,,,"GeForce GTX 950 (0)","1","7","padKernel_kernel(float*, float*, int, int, int, int, int, int) [745]"
0.855318,0.380466,64,256,1,32,8,1,8,0.000000,0,,,"GeForce GTX 950 (0)","1","7","padDataClampToBorder_kernel(float*, float*, int, int, int, int, int, int, int, int) [759]"
0.855701,0.376434,1024,1,1,64,4,1,48,8.000000,0,,,"GeForce GTX 950 (0)","1","7","void spRadix0032B::kernel1Tex<unsigned int, float, fftDirection_t=-1, unsigned int=64, unsigned int=4, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<fft_tex_radix1_t, unsigned int, float>) [763]"
0.856080,0.386419,1024,1,1,32,8,1,48,8.000000,0,,,"GeForce GTX 950 (0)","1","7","void spRadix0064B::kernel1Tex<unsigned int, float, fftDirection_t=-1, unsigned int=32, unsigned int=4, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<fft_tex_radix1_t, unsigned int, float>) [768]"
0.856469,0.375155,1024,1,1,64,2,1,80,10.000000,0,,,"GeForce GTX 950 (0)","1","7","void spVector1024C::kernelTex<unsigned int, float, fftDirection_t=-1, unsigned int=2, unsigned int=5, LUT, ALL, WRITEBACK>(kernel_parameters_t<fft_tex_t, unsigned int, float>) [773]"
0.856847,0.366195,4096,1,1,256,1,1,26,0.000000,0,,,"GeForce GTX 950 (0)","1","7","__nv_static_73__60_tmpxft_00002314_00000000_15_spRealComplex_compute_60_cpp1_ii_1f28721c__ZN13spRealComplex24postprocessC2C_kernelMemIjfL9fftAxii_t3EEEvP7ComplexIT0_EPKS4_T_15coordDivisors_tIS8_E7coord_tIS8_ESC_S8_S3_10callback_t [778]"
0.857246,0.379282,1024,1,1,64,4,1,48,8.000000,0,,,"GeForce GTX 950 (0)","1","7","void spRadix0032B::kernel1Tex<unsigned int, float, fftDirection_t=-1, unsigned int=64, unsigned int=4, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<fft_tex_radix1_t, unsigned int, float>) [783]"
0.857631,0.385298,1024,1,1,32,8,1,48,8.000000,0,,,"GeForce GTX 950 (0)","1","7","void spRadix0064B::kernel1Tex<unsigned int, float, fftDirection_t=-1, unsigned int=32, unsigned int=4, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<fft_tex_radix1_t, unsigned int, float>) [788]"
